"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000208036",-0.0271946359425783,-0.0815674811601639,-0.0452997721731663,-1.47064190514357e-06
"ENSG00000265102",-0.0285721570253372,-0.03111532330513,-0.0188646819442511,-1.68822907653521e-06
"ENSG00000283160",-0.00546080153435469,0.0687301978468895,-0.0182027034461498,4.83973781228997e-06
"ENSG00000221737",0.0254238452762365,-0.00111377006396651,0.0661814361810684,-1.66367317433469e-06
"ENSG00000277759",-0.00273736729286611,-0.0250242780894041,0.0295061785727739,-3.39768598678347e-06
"ENSG00000274134",-0.0448208078742027,-0.0321645997464657,0.131295129656792,-1.53343387410132e-06
"ENSG00000265137",-0.0138807138428092,0.00287043466232717,-0.042179249227047,3.80808546651679e-06
"ENSG00000274066",0.00414286134764552,-0.00675172824412584,0.011982305906713,6.20135153894807e-07
"ENSG00000199179",-0.098024956882,-0.0438503734767437,-0.0380787178874016,3.7951133435854e-07
"ENSG00000207625",-0.0532258972525597,0.0897829160094261,-0.00594150833785534,-3.56314922100864e-05
"ENSG00000278517",0.0930589511990547,-0.00724760023877025,0.0445359013974667,-2.76834020951355e-06
"ENSG00000221406",0.057026281952858,0.00954972300678492,-0.00463403621688485,-3.77386254513112e-06
"ENSG00000265806",0.0956123843789101,0.0285805203020573,-0.0531918816268444,4.02102614316391e-06
"ENSG00000207959",-0.0428254567086697,0.0384488813579082,-0.0331733338534832,8.75490798080136e-07
"ENSG00000265252",-0.0271353498101234,-0.07637769728899,-0.0311967767775059,-2.35518072599916e-07
"ENSG00000265321",0.0283166971057653,-0.110496543347836,0.0334109999239445,-3.20581739288173e-06
"ENSG00000215943",-0.0287545379251242,0.13014081120491,0.0580122992396355,1.52245809204032e-06
"ENSG00000238728",0.0356785729527473,0.000230023506446742,-0.0366258919239044,5.44657950740657e-06
"ENSG00000199121",-0.0634074881672859,-0.0205888692289591,0.00499966181814671,2.21713634118714e-07
"ENSG00000278281",-0.0125104049220681,0.00329149956814945,0.0582599081099033,-1.0408099342385e-06
"ENSG00000207650",-0.0189596321433783,-0.00418835552409291,-0.12463204562664,-4.37529570262996e-06
"ENSG00000265452",0.0748417228460312,0.0595660172402859,0.0987197682261467,1.10067173864081e-06
"ENSG00000265429",0.0367461778223515,-0.0225818753242493,-0.0185306426137686,-1.58932505200937e-06
"ENSG00000266463",0.140061214566231,-0.00485269352793694,0.0441349074244499,-5.33129195900983e-07
"ENSG00000274621",0.0377718806266785,0.00643691467121243,0.00501465750858188,3.10794530378189e-06
"ENSG00000207647",0.0184171050786972,0.126114428043365,-0.107057616114616,0.000216492480831221
"ENSG00000207554",0.0955448821187019,0.0219377744942904,-0.0363032855093479,-6.74692773827701e-06
"ENSG00000277521",0.0340572372078896,0.103531815111637,0.0236704107373953,3.01234467769973e-05
"ENSG00000283475",0.00567894196137786,0.033249594271183,0.0616111643612385,-4.82649693367421e-06
"ENSG00000265370",0.0316156148910522,0.0122374081984162,0.0636457055807114,-3.52479037246667e-06
"ENSG00000215973",-0.0584818758070469,1.50064761328395e-05,-0.0212550535798073,-1.80436359187297e-07
"ENSG00000265450",0.079218715429306,0.0234203692525625,-0.0754989013075829,4.62044818050344e-06
"ENSG00000265201",0.00501421326771379,-0.0392810702323914,-0.0058907987549901,-1.11659464892e-05
"ENSG00000266297",-0.0424075163900852,0.0116051910445094,-0.0492732524871826,-2.24677978621912e-06
"ENSG00000207757",-0.0360679589211941,-0.0203041266649961,-0.0412521436810493,3.91151797884959e-06
"ENSG00000265345",-0.0585550256073475,-0.00903475843369961,0.0245194528251886,1.78144418896409e-05
"ENSG00000199158",0.105369180440903,0.0401249080896378,-0.131718873977661,1.09648760826531e-06
"ENSG00000274034",-0.0599505603313446,-0.0909088030457497,0.0780336335301399,-1.896282128655e-06
"ENSG00000277052",0.0619975924491882,-0.0412567406892776,0.00971062295138836,5.66623248232645e-06
"ENSG00000276641",0.0296053048223257,-0.0629843398928642,0.0132000707089901,5.06201695316122e-06
"ENSG00000207956",0.0275853723287582,0.0134557737037539,0.0155330142006278,-4.22236507802154e-06
"ENSG00000265407",-0.0931946262717247,-0.00522407563403249,0.0200866144150496,2.90102320832375e-06
"ENSG00000264319",-0.0477528609335423,0.313008666038513,0.0169267356395721,-1.92163042811444e-06
"ENSG00000277138",0.00626391638070345,0.0667513906955719,-0.0124167297035456,1.69251995885134e-06
"ENSG00000265871",-0.0163424052298069,-0.0183210708200932,0.0832220241427422,1.29821717109735e-06
"ENSG00000216031",-0.0552793480455875,-0.0627302378416061,0.00792635139077902,-2.5576948246453e-05
"ENSG00000264931",-0.0563124865293503,-0.017247362062335,0.0502138137817383,-2.08895630748884e-06
"ENSG00000266533",0.0166116040199995,-0.0174566209316254,-0.0435118116438389,-5.89786122873193e-06
"ENSG00000278420",-0.0802324861288071,-0.0181929152458906,0.0119567951187491,-1.58566108439118e-05
"ENSG00000253030",-0.0587274022400379,-0.0315590351819992,0.0265869032591581,-4.3784980334749e-06
"ENSG00000266245",0.0152211776003242,-0.0497075542807579,0.0392608419060707,2.11181964004936e-06
"ENSG00000276575",-0.0537361390888691,0.00372999138198793,0.00614352570846677,5.977442197036e-05
"ENSG00000265527",-0.062109462916851,0.012871865183115,0.0527575686573982,5.50983986613574e-06
"ENSG00000216098",0.0111283818259835,0.0924288854002953,0.0983806625008583,3.38611539518752e-06
"ENSG00000266392",0.0502791181206703,0.0596204251050949,0.0378066562116146,8.4313496699906e-06
"ENSG00000278596",-0.0609892085194588,-0.00432819407433271,-0.000693516398314387,-6.98776239005383e-06
"ENSG00000280968",0.000694463320542127,-0.0165158398449421,0.0327034145593643,-1.26591658045072e-06
"ENSG00000208002",-0.0501158460974693,-0.0108842486515641,-0.0122096240520477,-4.67876225229702e-06
"ENSG00000263926",0.130007922649384,0.0389343574643135,-0.116650797426701,-4.12970839533955e-05
"ENSG00000207725",-0.102489963173866,-0.0456574037671089,0.0762554407119751,1.03490367564518e-06
"ENSG00000207547",0.00597853772342205,-0.0993624180555344,-0.0866037532687187,-1.46290219049661e-07
"ENSG00000275640",-0.000889620743691921,-0.0235908087342978,0.0285883229225874,-1.35182347094087e-06
"ENSG00000208018",-0.0677645727992058,0.00714371865615249,-0.00307494355365634,0.000196304594282992
"ENSG00000238517",0.0121581815183163,0.00721584027633071,0.050830602645874,2.82758060166088e-06
"ENSG00000207588",0.0008629493531771,-0.00614129286259413,-0.00689823506399989,2.29453348765674e-07
"ENSG00000265917",0.143664240837097,0.0261109359562397,-0.0569864846765995,1.19031324175012e-06
"ENSG00000274300",-0.0170205496251583,-0.00474867643788457,-0.00289421062916517,4.53987104265252e-06
"ENSG00000283468",0.0692701935768127,-0.0405819937586784,0.0960774421691895,-0.00292962789535522
"ENSG00000221464",0.0636366754770279,0.00673685083165765,-0.078160360455513,1.15336581529846e-06
"ENSG00000264468",0.0330620147287846,0.0128561872988939,0.066389225423336,-3.10310861095786e-05
"ENSG00000264175",-0.113352604210377,-0.0393282696604729,-0.00367612019181252,-1.87310388355399e-06
"ENSG00000266232",-0.0428881607949734,0.0156509447842836,-0.0273065622895956,-2.42869782596244e-06
"ENSG00000277387",0.00877206213772297,-0.0485517121851444,0.0235708430409431,7.01491501331475e-07
"ENSG00000284059",-0.0364735759794712,-0.0100418031215668,-0.00962086580693722,-2.58583145296143e-06
"ENSG00000207750",-0.0369061566889286,-0.0103307766839862,-0.0163127966225147,7.15399664841243e-06
"ENSG00000207642",-0.0140712801367044,0.00702817179262638,-0.0196938291192055,0.000131316322949715
"ENSG00000266676",-0.0945121273398399,0.110779717564583,0.0283177495002747,-2.92794647975825e-05
"ENSG00000265462",-0.0367639288306236,-0.00702563906088471,0.00849153939634562,-1.06196548586013e-05
"ENSG00000275789",0.00628332979977131,0.0262586176395416,-0.000616046483628452,-3.49201400240418e-07
"ENSG00000199030",-0.0645062327384949,-0.00872085429728031,0.00238206260837615,-1.78773334482685e-05
"ENSG00000263979",-0.0484318435192108,0.0130243804305792,0.046448964625597,-7.1302667947748e-07
"ENSG00000264999",0.0951391234993935,-0.0265984050929546,0.017165619879961,-6.266432137636e-06
"ENSG00000266668",0.0635746568441391,0.00227748369798064,0.0170349292457104,-3.58409550926808e-08
"ENSG00000212024",-0.0160172004252672,0.00996804144233465,-0.00726679293438792,-4.44707438873593e-07
"ENSG00000198984",0.0314330048859119,-0.00188225007150322,-0.0456294827163219,-8.7180105765583e-06
"ENSG00000207693",0.019415307790041,0.0042799417860806,-0.00894005969166756,3.29527506437444e-06
"ENSG00000207574",0.036286149173975,0.00197222246788442,0.0387887880206108,-3.82474036086933e-06
"ENSG00000275810",-0.0383030623197556,-0.015336430631578,0.047418337315321,-2.00950065476491e-08
"ENSG00000266782",-0.00409254478290677,0.149594709277153,0.0441865064203739,1.29423124235473e-05
"ENSG00000284402",-0.0370087921619415,-0.000473518477519974,-0.00185587001033127,-3.22623145621037e-06
"ENSG00000274986",-0.0244066771119833,0.00655650021508336,0.00723834428936243,1.32539016703959e-05
"ENSG00000264354",0.00767603004351258,0.0494890622794628,0.00904250238090754,2.61982004303718e-05
"ENSG00000266315",-0.0759826228022575,-0.0851190015673637,0.0172057300806046,-1.4643715985585e-05
"ENSG00000207737",0.030985776335001,-0.011175736784935,-0.0486684441566467,5.70029487789725e-06
"ENSG00000278447",-0.0768918395042419,-0.00648508220911026,0.011486186645925,-1.56961323227733e-05
"ENSG00000274805",-0.0576223321259022,-0.00829750765115023,-0.0383737087249756,-2.27495002036449e-06
"ENSG00000277588",-0.0538577102124691,-0.00574490055441856,0.0123410634696484,1.51667327372706e-05
"ENSG00000199082",-0.0304639581590891,-0.0154570266604424,0.0654948502779007,6.0346369537001e-06
"ENSG00000283296",-0.0115694170817733,-0.0580662302672863,0.024256044998765,-7.00454961588548e-07
"ENSG00000263643",0.00852914340794086,0.010166778229177,-0.0139193339273334,-6.48756554255669e-07
"ENSG00000199075",-0.0150553649291396,0.0296627674251795,0.0190543066710234,4.93954212288372e-05
"ENSG00000265561",-0.0670113787055016,-0.00814410112798214,0.0753495767712593,-1.25804024264653e-06
"ENSG00000264314",0.0349921621382236,0.00325386156328022,-0.0958188623189926,-4.53039410786005e-06
"ENSG00000264226",0.0367778986692429,-0.00160114129539579,-0.0143086835741997,5.41937406524085e-05
"ENSG00000263712",0.0282422490417957,0.0329107753932476,0.0316170826554298,4.26786573370919e-05
"ENSG00000277478",-0.146782323718071,-0.0573889873921871,-0.0520918779075146,-1.10247128759511e-07
"ENSG00000273500",0.0156329069286585,-0.00326113309711218,0.00965623557567596,-9.06770765141118e-06
"ENSG00000207752",-0.0163483954966068,-0.00507191941142082,-0.0199949033558369,-1.12345685465698e-06
"ENSG00000283429",-0.119894258677959,-0.028902905061841,0.035576306283474,-1.69460163306212e-05
"ENSG00000264810",0.0225613676011562,0.0535313338041306,-0.0590775944292545,-1.64507639510703e-06
"ENSG00000207839",-0.0410343930125237,-0.00533204432576895,0.0616616271436214,5.73400893699727e-06
"ENSG00000264675",-0.0146401105448604,-0.0164534598588943,-0.0514483079314232,2.28384533329518e-06
"ENSG00000265178",-0.0537005364894867,0.00386653584428132,-0.0208088606595993,5.31880505150184e-06
"ENSG00000263681",-0.107681579887867,-0.00109756179153919,0.0286483615636826,-8.22973902359081e-07
"ENSG00000277590",-0.0438665971159935,-0.0256265960633755,0.0158114396035671,-3.36056086780445e-06
"ENSG00000276029",0.0256070997565985,-0.0141653334721923,-0.00554213486611843,-4.4977709876548e-06
"ENSG00000208009",0.0221436358988285,0.030316136777401,-0.0223391633480787,-3.77651304006577e-06
"ENSG00000266745",-0.0336595512926579,-0.0104013346135616,-0.0105197560042143,-1.78001266704086e-06
"ENSG00000264429",-0.0559962913393974,0.000779086782131344,0.0676395073533058,6.00280009166454e-06
"ENSG00000207561",-0.154242977499962,0.0133783565834165,0.0343591943383217,-6.66918822389562e-07
"ENSG00000211568",-0.0163758061826229,0.138394042849541,-0.00857050158083439,-1.23186396194797e-06
"ENSG00000221230",0.0514627359807491,1.59456328674423e-06,-0.0171059314161539,-5.8141267800238e-07
"ENSG00000207612",-0.0154016884043813,0.109011128544807,0.0249569099396467,-1.91309163710685e-06
"ENSG00000276489",0.111625581979752,0.0337676033377647,-0.072458490729332,8.07142350822687e-06
"ENSG00000265724",-0.0254510343074799,0.00662430934607983,-0.0135878007858992,3.13999862555647e-06
"ENSG00000284158",-0.0359622649848461,-0.00320321484468877,0.0146409720182419,-7.43329701435869e-06
"ENSG00000264901",-0.129900634288788,-0.0168152879923582,0.00645797932520509,-5.45519606021116e-06
"ENSG00000221669",-0.0665169805288315,-0.0530927293002605,-0.000274896767223254,-2.73083014690201e-06
"ENSG00000266580",-0.066953532397747,-0.00393663253635168,-0.0552851669490337,-1.30746593640652e-05
"ENSG00000263800",-0.0185192413628101,-0.0209333114326,0.000211729202419519,-6.36813865639851e-06
"ENSG00000266107",-0.0241718199104071,0.0898297056555748,0.00487367575988173,7.1088106778916e-06
"ENSG00000263512",0.0490548871457577,-0.0167086087167263,-0.0356408320367336,5.52865458303131e-06
"ENSG00000216001",-0.0758522152900696,-0.0753641501069069,-0.00986829493194818,2.07250104722334e-06
"ENSG00000265820",-0.0265996772795916,0.000717031769454479,0.0302172023802996,-1.47295895658317e-06
"ENSG00000207975",-0.0679006353020668,-0.00898439809679985,0.0157571453601122,3.76773209609382e-06
"ENSG00000265390",-0.0264831036329269,-0.0232374053448439,-0.0052502048201859,-1.58316524903057e-05
"ENSG00000221275",-0.0694981813430786,-0.01824089884758,0.106023781001568,-0.00011960315896431
"ENSG00000207609",0.013327969238162,0.0399440452456474,-0.00362667278386652,-1.574542511662e-05
"ENSG00000266146",-0.0104418508708477,-0.0419137738645077,0.0501081235706806,-1.1696744195433e-06
"ENSG00000221763",0.0261114221066236,-0.000855394522659481,-0.051021333783865,-2.66948018179392e-06
"ENSG00000199135",-0.0475421324372292,0.00328959291800857,0.0329476296901703,4.85720966025838e-06
"ENSG00000199150",-0.0340867936611176,0.0103376833721995,-0.0348900593817234,5.48075576034535e-08
"ENSG00000271886",-0.0290628876537085,-0.00943295191973448,0.00363292777910829,-8.63746492996142e-07
"ENSG00000211514",0.0337982289493084,-0.00446455786004663,-0.00952770933508873,3.42273892783851e-06
"ENSG00000266318",0.0635284334421158,-0.0225674156099558,0.0186327174305916,1.05798417280312e-05
"ENSG00000276169",-0.0560971051454544,-0.00400882912799716,0.000539274245966226,3.31728506353102e-06
"ENSG00000265520",-0.0196038093417883,0.0518203377723694,0.0755337104201317,-2.98247937280394e-06
"ENSG00000199122",-0.0206700917333364,-0.0169641636312008,0.0150647833943367,-1.77642527887656e-06
"ENSG00000199102",-0.0417099371552467,-0.0337439514696598,-0.0228124056011438,-4.92306662636111e-06
"ENSG00000199047",-0.0205537397414446,0.0068239220418036,-0.0259552076458931,-1.26766017274349e-05
