"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000198028",0.254154443740845,-0.125929206609726,0.126704305410385,1.19678566079529e-06
"ENSG00000139874",0.250817000865936,0.236851632595062,0.119851857423782,8.34057630072493e-07
"ENSG00000180483",0.192438676953316,-0.119631052017212,0.21705649793148,-5.90548297623172e-05
"ENSG00000183798",-0.301547974348068,0.00110671925358474,0.033660039305687,-8.08015329312184e-07
"ENSG00000274588",0.253479987382889,0.188762068748474,-0.103494212031364,-7.81908113367535e-07
"ENSG00000170166",-0.0841473639011383,-0.160684317350388,-0.0668188035488129,8.75331079441821e-06
"ENSG00000100362",0.0348016433417797,0.358304291963577,-0.0378259569406509,-1.52812242504297e-06
"ENSG00000130368",-0.00660234782844782,0.409171491861343,-0.0050494191236794,2.36906134887249e-06
"ENSG00000091664",0.035528551787138,0.37373611330986,-0.0511141233146191,-2.93139055429492e-06
"ENSG00000165985",-0.0207703374326229,0.409175246953964,0.0119667118415236,-1.0955508855659e-07
"ENSG00000131203",-0.184779986739159,-0.199928641319275,0.0166200660169125,2.94418987323297e-06
"ENSG00000162761",0.241001054644585,-0.0695556998252869,0.1947211176157,-3.05509365716716e-06
"ENSG00000123307",0.221542373299599,0.0665974840521812,-0.0411481745541096,-1.42890394272399e-05
"ENSG00000198734",0.179528176784515,0.147437632083893,0.094118133187294,-1.12365125914948e-06
"ENSG00000006128",0.00230873096734285,0.309464037418365,-0.00717838713899255,-8.58548719406826e-06
"ENSG00000169429",-0.171182185411453,-0.0642861872911453,0.00939586851745844,2.2884080408403e-06
"ENSG00000120068",-0.22737343609333,-0.0925526842474937,-0.0531912259757519,-3.69230001524556e-05
"ENSG00000163032",-0.015181191265583,0.43791589140892,0.032781220972538,-1.4478531795703e-07
"ENSG00000164362",-0.207674026489258,0.0793125107884407,-0.313936531543732,-7.90825708918419e-07
"ENSG00000178171",0.212625339627266,0.297535121440887,-0.0611415952444077,5.77461548800784e-07
"ENSG00000168314",0.0206915941089392,0.204592004418373,0.200862273573875,-0.000170450235600583
"ENSG00000109158",-0.00816380605101585,0.404821455478668,-0.0528438985347748,-7.18703233815177e-07
"ENSG00000186297",0.0136163020506501,0.40053653717041,0.0519637800753117,-3.8044354369049e-06
"ENSG00000069011",-0.207703337073326,-0.183296903967857,-0.0765198171138763,8.96548408491071e-06
"ENSG00000183671",-0.304914683103561,0.00288068223744631,-0.0912273377180099,7.19694639883528e-07
"ENSG00000170290",-0.0885268226265907,-0.102615348994732,0.0805597677826881,1.15726322746923e-06
"ENSG00000145358",-0.326596885919571,0.0121806273236871,0.103864826261997,-2.84513430415245e-06
"ENSG00000168081",-0.0676747336983681,0.293396264314651,-0.0436351969838142,-3.62180730917316e-06
"ENSG00000165643",0.0262468457221985,0.416552752256393,0.0449406653642654,8.77953198141768e-07
"ENSG00000185518",0.0158159546554089,0.431760936975479,0.0645294040441513,-8.0803846458366e-07
"ENSG00000186487",0.0948619022965431,0.411274075508118,-0.0775384604930878,-2.63439972059132e-07
"ENSG00000124507",0.0136588178575039,0.440823912620544,0.0455308742821217,-1.03206036783376e-06
"ENSG00000124731",-0.1945890635252,-0.213072314858437,0.100123763084412,5.31017321918625e-05
"ENSG00000101438",0.0255802553147078,0.390935570001602,0.00287319603376091,-9.96063477032294e-07
"ENSG00000179520",0.0823352783918381,0.231979742646217,-0.154369652271271,5.51625198852435e-08
"ENSG00000166111",0.133322641253471,0.380300432443619,-0.0659643933176994,2.24328528020123e-06
"ENSG00000215612",0.30717009305954,0.0092106768861413,0.0583933517336845,-1.0115672921529e-06
"ENSG00000164588",0.0639056190848351,0.415933400392532,0.0381992049515247,-4.14419218941475e-06
"ENSG00000180613",-0.287516862154007,0.000667151995003223,-0.0257895886898041,3.10829864247353e-06
"ENSG00000015413",-0.203386098146439,-0.189743921160698,-0.172526180744171,2.09721477517633e-07
"ENSG00000260903",0.210039690136909,0.269275605678558,-0.125895544886589,6.56681822874816e-06
"ENSG00000164920",-0.173214510083199,-0.224705576896667,0.00691648200154305,9.57038750470929e-08
"ENSG00000130876",-0.190328598022461,0.329799234867096,0.0703061297535896,-1.77778679244511e-06
"ENSG00000144820",-0.221317008137703,-0.10214014351368,-0.0283680129796267,2.14862320717657e-05
"ENSG00000147676",0.0217913687229156,0.431209117174149,0.0495710633695126,-1.12060217816179e-06
"ENSG00000064886",-0.215258106589317,-0.198725879192352,0.110077284276485,-2.19184443039921e-07
"ENSG00000112164",0.218052327632904,0.177709028124809,0.0120954299345613,-5.81819267608807e-06
"ENSG00000134339",-0.209959089756012,-0.0909292474389076,-0.0283376444131136,3.90420063922647e-06
"ENSG00000166741",-0.27162829041481,-0.149415880441666,0.00613981811329722,-1.5048553905217e-06
"ENSG00000196109",0.220296248793602,0.111122541129589,-0.0892982855439186,6.68458142172312e-06
"ENSG00000174145",0.0225232131779194,0.410952568054199,0.0118286879733205,-3.33501674276704e-07
"ENSG00000163285",0.168463990092278,0.277076542377472,0.143145442008972,-2.5291928977822e-06
"ENSG00000204278",-0.0188418533653021,0.269100368022919,0.170838549733162,-2.18936747842235e-05
"ENSG00000174450",0.25625815987587,0.0204773023724556,-0.0138613590970635,-6.41819542579469e-06
"ENSG00000159248",0.142786175012589,0.328556954860687,-0.0742309167981148,7.2106172410713e-07
"ENSG00000140873",-0.212564885616302,0.0318425446748734,-0.0150600848719478,-1.55065517901676e-05
"ENSG00000163630",0.014786803163588,0.417609423398972,0.0478542670607567,-3.11316398438066e-05
"ENSG00000165553",-0.0549622997641563,0.436008036136627,-0.00704651279374957,7.11478548964806e-07
"ENSG00000054803",-0.154076233506203,0.33052796125412,-0.0595470070838928,-1.1612348316703e-05
"ENSG00000111249",0.263135701417923,0.266421914100647,-0.0261394213885069,-1.03395414043916e-05
"ENSG00000075429",-0.229994729161263,0.17977848649025,-0.0769125148653984,1.07136656879447e-06
"ENSG00000187140",-0.103392049670219,-0.196532264351845,0.0742310658097267,1.62820242621819e-06
"ENSG00000136750",0.0256408248096704,0.396076500415802,0.00254517700523138,-3.20757112604042e-06
"ENSG00000171772",0.103034183382988,0.316927522420883,-0.0207325201481581,2.37704330174893e-06
"ENSG00000137766",0.0593185983598232,0.406801670789719,0.064347431063652,1.94424728761078e-06
"ENSG00000170162",-0.240041121840477,-0.0779651328921318,-0.0346956327557564,1.3351072993828e-06
"ENSG00000168447",-0.250052958726883,-0.0498179234564304,-0.0669373199343681,5.37925814114715e-07
"ENSG00000273706",0.124904550611973,-0.0943761616945267,0.0910125449299812,1.68095800745505e-06
"ENSG00000197576",-0.26811957359314,-0.142793595790863,-0.0629561990499496,5.41615918336902e-07
"ENSG00000144681",-0.335109025239944,0.0109431510791183,-0.0619799308478832,-6.98635813023429e-06
"ENSG00000187094",0.000744303513783962,0.389723777770996,0.0532754808664322,2.12817852229819e-07
"ENSG00000134668",-0.179513961076736,-0.239782065153122,0.0699505284428596,2.75456454801315e-06
"ENSG00000103316",-0.0483654104173183,0.394589394330978,0.00761479930952191,-7.20907410141081e-05
"ENSG00000187714",0.0340856574475765,-0.108473621308804,0.0397798754274845,-3.05750887719114e-07
"ENSG00000143768",-0.0511256828904152,-0.260427325963974,0.1816286444664,-5.89973933529109e-06
"ENSG00000164796",0.302688896656036,0.155606716871262,0.018589349463582,2.33335504162824e-06
"ENSG00000162493",-0.340471476316452,-0.137996211647987,0.0942384004592896,1.04618845853111e-06
"ENSG00000124134",-0.148917570710182,0.423168748617172,-0.0266165342181921,2.82636437987094e-06
"ENSG00000145920",0.112953171133995,0.3879414498806,-0.0517228916287422,-1.62078265475429e-06
"ENSG00000170454",-0.233464390039444,-0.0539292804896832,-0.0819906368851662,-9.09200389287435e-06
"ENSG00000166159",0.170703008770943,0.317670315504074,0.0662862211465836,-0.000256799481576309
"ENSG00000115194",-0.0377349443733692,0.41421565413475,-0.0177069082856178,-4.27759096055524e-06
"ENSG00000170419",0.155781418085098,0.311329424381256,-0.047290712594986,-2.22522317017138e-06
"ENSG00000072657",0.0616733022034168,0.411824285984039,0.00280823418870568,1.0670460142137e-06
"ENSG00000173917",-0.238056674599648,-0.175001725554466,0.00746154552325606,-4.15978274759254e-06
"ENSG00000157856",-0.343764275312424,0.172914266586304,0.0250815637409687,7.19534364179708e-06
"ENSG00000105143",0.269379556179047,0.227850988507271,0.0342984311282635,-9.21863284020219e-06
"ENSG00000109321",-0.167244240641594,-0.0832021906971931,0.0158321615308523,7.04085960023804e-06
"ENSG00000157219",0.0140622975304723,0.438439071178436,-0.00793556682765484,2.50265571821728e-07
"ENSG00000156486",-0.00606672745198011,0.416041910648346,0.0116539541631937,-5.32180956724915e-06
"ENSG00000149305",-0.0111058885231614,0.438816130161285,0.0395229496061802,8.97349821116222e-07
"ENSG00000006611",0.227485030889511,0.151754796504974,0.156683847308159,-1.69036429724656e-05
"ENSG00000119125",-0.0469140037894249,0.409847527742386,0.0616444014012814,9.78443722488009e-07
"ENSG00000186732",0.0111980522051454,0.445128232240677,0.0439714826643467,-3.0445022503045e-07
"ENSG00000185686",-0.185659378767014,-0.0886732712388039,-0.0486671067774296,-7.75015541876201e-06
"ENSG00000138435",-0.262580513954163,0.0131761943921447,-0.102852828800678,-2.7066371330875e-05
"ENSG00000100604",0.139552086591721,0.366953492164612,-0.0310163572430611,1.26801796795917e-06
"ENSG00000148735",-0.100137360394001,-0.20454902946949,0.0175079349428415,3.37161418428877e-06
"ENSG00000070729",-0.0668721050024033,0.394006490707397,0.023480212315917,1.44219466164941e-05
"ENSG00000150275",0.320230603218079,0.0300617981702089,0.0821980386972427,7.24625133443624e-05
"ENSG00000070808",-0.0279940664768219,0.447415232658386,0.0209313221275806,2.50952268743276e-07
"ENSG00000101180",0.155969500541687,0.349638611078262,-0.0463000349700451,-6.67017002342618e-06
"ENSG00000008118",-0.0541055500507355,0.422763526439667,-0.0364624224603176,-1.21484272312955e-05
"ENSG00000152192",0.0655559226870537,-0.121611900627613,0.195503786206245,-4.14086971431971e-05
"ENSG00000106018",0.240757390856743,0.0263399593532085,0.00540842581540346,-2.98306895274436e-05
"ENSG00000102924",0.292150020599365,0.198145866394043,0.00101887027267367,-9.94066567727714e-07
"ENSG00000196611",-0.100080199539661,-0.120414346456528,-0.0243663396686316,-8.24846495106613e-07
"ENSG00000180785",-0.221506774425507,-0.111795663833618,-0.107223607599735,1.66878198797349e-05
"ENSG00000123689",-0.357225924730301,0.0364248715341091,-0.0276066698133945,-4.35321771874442e-06
"ENSG00000075035",0.123817048966885,0.388171166181564,-0.0381854325532913,8.44188946302893e-07
"ENSG00000145864",0.0357852540910244,0.436857372522354,0.0297660380601883,-4.94515631999093e-07
"ENSG00000130540",0.0104713160544634,0.446178615093231,0.0291859023272991,-4.34113871961017e-07
"ENSG00000105695",-0.00295512611046433,0.20302227139473,0.178221508860588,-4.71435560029931e-05
"ENSG00000138669",0.218851506710052,0.174682885408401,0.119093239307404,1.88116864592303e-05
"ENSG00000115457",-0.33459347486496,-0.107944816350937,-0.123688295483589,-1.52412394527346e-06
"ENSG00000148798",0.229201093316078,0.289432674646378,-0.0446550957858562,9.91931074167951e-07
"ENSG00000186832",-0.0756212845444679,-0.0586715713143349,0.0113851949572563,0.000107646228570957
"ENSG00000132872",0.0697582960128784,0.401145190000534,-0.0617863051593304,2.49976665145368e-07
"ENSG00000108821",-0.220951795578003,-0.213748753070831,-0.0372904911637306,-2.66507072410604e-06
"ENSG00000170178",-0.238389611244202,-0.110709376633167,-0.169699490070343,-3.56602981810283e-06
"ENSG00000171435",0.193890661001205,0.298601984977722,0.0625025629997253,-4.61510808236198e-06
"ENSG00000144810",-0.311904013156891,-0.0931397899985313,-0.00487581547349691,3.70788329746574e-05
"ENSG00000108342",-0.162771239876747,-0.0160500165075064,-0.0300224777311087,1.32471586766769e-05
"ENSG00000186081",-0.0314300805330276,0.0942370295524597,0.0496598109602928,1.1215634913242e-05
"ENSG00000186847",0.030981969088316,0.0253935474902391,0.0230764672160149,1.06405013866606e-05
"ENSG00000147246",0.149867013096809,0.300516486167908,0.0507765784859657,-1.64623270393349e-05
"ENSG00000141469",0.0659298971295357,0.0607364065945148,0.248663425445557,-7.56854933570139e-05
"ENSG00000168843",0.211399212479591,0.232024043798447,0.20587919652462,-4.7914559218043e-06
"ENSG00000176842",-0.199354723095894,-0.156155973672867,0.0356259495019913,-2.12556278711418e-06
"ENSG00000168542",-0.20429003238678,-0.222862109541893,-0.096016488969326,-3.76126195078541e-06
"ENSG00000165409",0.263715863227844,-0.0293139908462763,0.103931806981564,-0.000123918973258696
"ENSG00000145642",0.125226929783821,0.126231327652931,-0.160866215825081,3.0543415050488e-05
"ENSG00000079689",-0.0100287608802319,0.277539998292923,-0.132249101996422,7.84217434102175e-07
"ENSG00000175874",-0.0084058390930295,0.434550940990448,0.020226901397109,1.04129469491454e-06
"ENSG00000205420",0.0251419376581907,-0.00447650626301765,0.0359906293451786,4.90636411996093e-05
"ENSG00000105991",-0.275490045547485,-0.202711910009384,0.032171756029129,9.2904691939566e-08
"ENSG00000135625",-0.0346365869045258,0.348845899105072,-0.0042865751311183,-3.47921300658527e-08
"ENSG00000146360",0.0162052530795336,0.420755565166473,-0.0341676585376263,-7.42305758194561e-07
"ENSG00000198354",0.128524243831635,0.255781263113022,0.120671063661575,-5.2203051836841e-07
"ENSG00000168959",0.0684707090258598,0.33872789144516,-0.0243192128837109,1.32855620904593e-05
"ENSG00000182674",0.0903744325041771,0.423503041267395,-0.0380625501275063,-1.70987436831638e-06
"ENSG00000213424",0.0459840223193169,0.435914754867554,0.0181086268275976,3.47081908103064e-07
"ENSG00000159167",-0.192077174782753,-0.152306869626045,-0.0601124279201031,-7.09976575308247e-07
"ENSG00000102265",-0.336464524269104,-0.121197655797005,-0.0491456165909767,1.60052127284871e-06
"ENSG00000197901",0.195181429386139,0.200789570808411,0.140196219086647,-2.27393979912449e-06
"ENSG00000196990",0.115523897111416,0.364959180355072,0.0180917531251907,-5.97511416344787e-07
"ENSG00000172782",-0.00594408949837089,0.459643602371216,0.00115372473374009,-2.688454969757e-06
"ENSG00000120903",0.000574985926505178,0.406770557165146,0.0136924600228667,-9.27566179598216e-06
"ENSG00000112038",-0.00561762833967805,0.434352934360504,0.0476520285010338,-9.29900670598727e-06
"ENSG00000121743",-0.126889303326607,-0.184134975075722,0.0156673081219196,1.10161477095971e-06
"ENSG00000170893",-0.0764536783099174,0.0450434982776642,-0.0630148872733116,4.47494721811381e-06
"ENSG00000166426",-0.144605860114098,0.173010587692261,0.0204139836132526,-1.41102291308925e-05
"ENSG00000126733",0.193140015006065,0.25292956829071,-0.0127405552193522,5.62611967325211e-05
