"","Factor 1","Factor 2","Factor 3","Factor 4"
"TCGA-DU-7300",0.685543298721313,2.65614032745361,-0.801066517829895,3.01433539390564
"TCGA-DB-A4XB",1.28906667232513,0.913026452064514,1.05828487873077,-2.30096888542175
"TCGA-HT-7874",0.00394831737503409,4.64884948730469,-0.182283297181129,3.18757438659668
"TCGA-DU-6393",2.76253461837769,0.164670258760452,-4.85958003997803,-3.58891534805298
"TCGA-CS-5390",1.95765423774719,1.09408402442932,-3.16126608848572,2.35414266586304
"TCGA-CS-6188",-3.59618663787842,-0.966353952884674,-0.142652615904808,-2.64383125305176
"TCGA-DB-A4XC",0.913143754005432,0.985938727855682,2.02552962303162,-2.06088781356812
"TCGA-DU-A5TY",-3.36069941520691,-1.12962114810944,1.05528807640076,3.45273613929749
"TCGA-HT-8018",-0.196162834763527,2.70162653923035,2.12181544303894,3.57793235778809
"TCGA-HT-A4DS",-3.93750023841858,-0.164572551846504,1.10616314411163,3.36230087280273
"TCGA-HW-8322",2.0096173286438,0.195246085524559,-1.9884215593338,-2.89053583145142
"TCGA-DU-8166",1.71751523017883,0.713830053806305,1.07352840900421,3.49347066879272
"TCGA-DU-7298",1.08898973464966,0.352442562580109,-0.117065101861954,3.16297483444214
"TCGA-DU-A5TT",-3.1580593585968,0.719359040260315,0.852865993976593,-2.06622457504272
"TCGA-DB-A64V",0.546582102775574,0.155596777796745,0.733298122882843,-2.2166006565094
"TCGA-HT-7681",0.785399079322815,2.79036664962769,0.756650805473328,3.24305725097656
"TCGA-DU-8164",2.24273562431335,1.82078766822815,-2.97866415977478,-2.9564425945282
"TCGA-DU-6542",1.54249536991119,-0.392119139432907,1.30273354053497,-2.16461730003357
"TCGA-FN-7833",1.56967091560364,-2.15187239646912,3.02203154563904,-1.98236298561096
"TCGA-HT-8106",-0.378119349479675,-1.79359555244446,3.62077379226685,-1.36852693557739
"TCGA-HT-7475",1.2592511177063,2.37460947036743,-0.413155078887939,-2.81965970993042
"TCGA-DU-7008",2.57166743278503,0.726921916007996,-0.788731575012207,2.85822892189026
"TCGA-IK-7675",1.85565793514252,-2.12550973892212,-0.391059637069702,-2.76743388175964
"TCGA-HT-7677",1.94774913787842,0.148762837052345,-2.36485505104065,-2.82217717170715
"TCGA-FG-A4MX",1.86966836452484,-1.35561275482178,0.665973901748657,-2.37621641159058
"TCGA-DB-A64R",2.05490756034851,1.62913465499878,-1.64877724647522,2.71741437911987
"TCGA-DU-6403",-3.57361245155334,1.00769138336182,-0.691378176212311,2.89340209960938
"TCGA-DU-8167",1.5282689332962,-0.885792076587677,1.17023086547852,3.52521204948425
"TCGA-CS-4941",-3.43419647216797,-0.173518940806389,0.965623736381531,-2.14975357055664
"TCGA-HT-7858",1.04681122303009,-1.02255952358246,1.60588133335114,-1.95733880996704
"TCGA-DU-7306",1.70544803142548,-1.82822918891907,0.446608811616898,-2.36390066146851
"TCGA-DB-A64O",-3.30190491676331,1.99401032924652,1.99113130569458,-1.98870432376862
"TCGA-28-5216",-3.53267908096313,-1.32285511493683,-0.866746306419373,-2.75051522254944
"TCGA-HT-7605",0.587111294269562,3.20550417900085,0.276725471019745,-2.51841974258423
"TCGA-P5-A5EV",1.66815459728241,-0.898602485656738,0.262517750263214,-2.25607538223267
"TCGA-HT-A618",0.432851046323776,-0.60423070192337,2.65965485572815,3.74600458145142
"TCGA-15-1444",0.354121178388596,-1.99914288520813,1.78243434429169,-2.31266951560974
"TCGA-HT-8012",2.15034461021423,1.12952029705048,-1.56679117679596,2.9447295665741
"TCGA-FG-6689",0.935965061187744,1.69435107707977,2.75720381736755,-2.1117730140686
"TCGA-HT-7478",0.738996982574463,-0.71069723367691,2.73425817489624,-2.24393796920776
"TCGA-HT-7479",0.709285199642181,-0.339880704879761,3.1264431476593,-2.05483531951904
"TCGA-DU-7294",2.02521228790283,0.742631614208221,-2.35833215713501,2.69826197624207
"TCGA-HT-7879",1.6398321390152,-1.04547071456909,1.47561085224152,-2.02535152435303
"TCGA-DB-A64U",1.12852644920349,0.631700694561005,-0.676972687244415,3.1831214427948
"TCGA-26-5135",-3.26620197296143,-1.52740430831909,-1.13022685050964,2.89902472496033
"TCGA-DU-7019",1.21572065353394,0.0980639532208443,0.529756605625153,-2.51161432266235
"TCGA-DU-8161",-3.37676405906677,0.0435159429907799,1.37771940231323,3.72314119338989
"TCGA-DU-6408",1.1614009141922,-0.0176132116466761,1.30919933319092,3.29782199859619
"TCGA-HT-8564",-2.5634388923645,2.65652656555176,0.724151313304901,-2.32712435722351
"TCGA-06-5408",-3.97072052955627,-1.80310451984406,-1.58387112617493,2.73793625831604
"TCGA-HT-7695",1.17172825336456,3.42932105064392,-0.660936594009399,3.17424392700195
"TCGA-HW-7486",0.580962240695953,1.19803714752197,0.383027046918869,-2.77536654472351
"TCGA-DU-7299",1.70708382129669,-0.43987238407135,0.744892776012421,-2.59070348739624
